ax,ay,az,gx,gy,gz,target,target_name
0.15,0.22,9.63,-0.02,-0.05,-0.09,0.0,quiet
0.16,0.22,9.67,-0.01,-0.05,-0.1,0.0,quiet
0.16,0.18,9.67,-0.02,-0.05,-0.11,0.0,quiet
0.14,0.17,9.64,-0.02,-0.05,-0.1,0.0,quiet
0.19,0.16,9.65,-0.01,-0.06,-0.11,0.0,quiet
0.17,0.15,9.72,-0.02,-0.05,-0.15,0.0,quiet
0.12,0.18,9.7,-0.02,-0.05,-0.17,0.0,quiet
0.13,0.18,9.67,-0.02,-0.05,-0.16,0.0,quiet
0.2,0.19,9.63,-0.01,-0.06,-0.16,0.0,quiet
0.19,0.21,9.65,-0.02,-0.05,-0.16,0.0,quiet
0.14,0.19,9.64,-0.02,-0.05,-0.16,0.0,quiet
0.16,0.19,9.66,-0.02,-0.05,-0.14,0.0,quiet
0.14,0.17,9.66,-0.02,-0.05,-0.13,0.0,quiet
0.16,0.17,9.65,-0.02,-0.05,-0.13,0.0,quiet
0.16,0.18,9.62,-0.02,-0.05,-0.14,0.0,quiet
0.17,0.21,9.64,-0.02,-0.05,-0.15,0.0,quiet
0.18,0.17,9.62,-0.01,-0.05,-0.16,0.0,quiet
0.18,0.17,9.64,-0.01,-0.05,-0.17,0.0,quiet
0.17,0.16,9.67,-0.01,-0.05,-0.18,0.0,quiet
0.11,0.21,9.64,-0.02,-0.05,-0.17,0.0,quiet
0.11,0.2,9.66,-0.02,-0.05,-0.13,0.0,quiet
0.19,0.16,9.66,-0.02,-0.05,-0.15,0.0,quiet
0.15,0.16,9.62,-0.01,-0.05,-0.18,0.0,quiet
0.15,0.19,9.66,-0.01,-0.05,-0.17,0.0,quiet
0.16,0.17,9.64,-0.01,-0.05,-0.16,0.0,quiet
0.18,0.15,9.66,-0.01,-0.05,-0.17,0.0,quiet
0.16,0.17,9.69,-0.01,-0.05,-0.18,0.0,quiet
0.15,0.19,9.65,-0.01,-0.05,-0.18,0.0,quiet
0.14,0.21,9.65,-0.02,-0.05,-0.17,0.0,quiet
0.14,0.16,9.68,-0.01,-0.05,-0.17,0.0,quiet
0.16,0.14,9.66,-0.02,-0.05,-0.17,0.0,quiet
0.17,0.15,9.64,-0.02,-0.05,-0.17,0.0,quiet
0.13,0.22,9.66,-0.01,-0.05,-0.16,0.0,quiet
0.16,0.19,9.64,-0.02,-0.05,-0.14,0.0,quiet
0.17,0.17,9.63,-0.02,-0.06,-0.13,0.0,quiet
0.19,0.17,9.64,-0.02,-0.05,-0.13,0.0,quiet
0.18,0.2,9.64,-0.01,-0.05,-0.13,0.0,quiet
0.13,0.19,9.65,-0.02,-0.05,-0.13,0.0,quiet
0.14,0.17,9.64,-0.02,-0.05,-0.11,0.0,quiet
0.19,0.15,9.66,-0.02,-0.05,-0.11,0.0,quiet
0.19,0.17,9.68,-0.01,-0.05,-0.12,0.0,quiet
0.21,0.15,9.66,-0.02,-0.05,-0.14,0.0,quiet
0.16,0.14,9.66,-0.02,-0.05,-0.16,0.0,quiet
0.18,0.17,9.7,-0.01,-0.05,-0.18,0.0,quiet
0.12,0.16,9.67,-0.02,-0.05,-0.19,0.0,quiet
0.13,0.19,9.67,-0.02,-0.05,-0.17,0.0,quiet
0.22,0.14,9.65,-0.01,-0.06,-0.17,0.0,quiet
0.18,0.16,9.66,-0.01,-0.05,-0.21,0.0,quiet
0.22,0.15,9.67,-0.01,-0.06,-0.24,0.0,quiet
0.12,0.2,9.67,-0.0,-0.06,-0.23,0.0,quiet
0.14,0.23,9.66,-0.01,-0.05,-0.2,0.0,quiet
0.16,0.22,9.67,-0.02,-0.05,-0.19,0.0,quiet
0.15,0.18,9.67,-0.02,-0.05,-0.17,0.0,quiet
0.14,0.19,9.67,-0.01,-0.05,-0.19,0.0,quiet
0.08,0.21,9.68,-0.02,-0.05,-0.14,0.0,quiet
0.18,0.17,9.67,-0.02,-0.06,-0.12,0.0,quiet
0.18,0.17,9.66,-0.01,-0.06,-0.12,0.0,quiet
0.2,0.17,9.65,-0.01,-0.05,-0.13,0.0,quiet
0.13,0.18,9.69,-0.02,-0.05,-0.13,0.0,quiet
0.11,0.23,9.66,-0.02,-0.05,-0.11,0.0,quiet
0.18,0.14,9.66,-0.02,-0.05,-0.09,0.0,quiet
0.15,0.21,9.65,-0.02,-0.05,-0.09,0.0,quiet
0.17,0.2,9.62,-0.02,-0.05,-0.07,0.0,quiet
0.18,0.18,9.66,-0.02,-0.05,-0.06,0.0,quiet
0.21,0.2,9.69,-0.02,-0.05,-0.12,0.0,quiet
0.16,0.16,9.69,-0.02,-0.05,-0.14,0.0,quiet
0.19,0.18,9.64,-0.02,-0.06,-0.16,0.0,quiet
0.21,0.17,9.66,-0.01,-0.05,-0.19,0.0,quiet
0.16,0.22,9.66,-0.02,-0.05,-0.19,0.0,quiet
0.16,0.18,9.65,-0.02,-0.05,-0.18,0.0,quiet
0.11,0.19,9.66,-0.01,-0.05,-0.17,0.0,quiet
0.16,0.18,9.65,-0.01,-0.05,-0.18,0.0,quiet
0.17,0.16,9.65,-0.01,-0.05,-0.17,0.0,quiet
0.15,0.15,9.65,-0.01,-0.05,-0.19,0.0,quiet
0.14,0.19,9.66,-0.02,-0.05,-0.17,0.0,quiet
0.14,0.21,9.68,-0.02,-0.05,-0.14,0.0,quiet
0.16,0.24,9.66,-0.02,-0.05,-0.12,0.0,quiet
0.14,0.16,9.67,-0.02,-0.05,-0.09,0.0,quiet
0.2,0.14,9.67,-0.02,-0.05,-0.11,0.0,quiet
0.18,0.18,9.65,-0.01,-0.05,-0.14,0.0,quiet
0.22,0.11,9.65,-0.02,-0.05,-0.16,0.0,quiet
0.12,0.19,9.68,-0.02,-0.05,-0.17,0.0,quiet
0.14,0.18,9.66,-0.02,-0.05,-0.15,0.0,quiet
0.2,0.16,9.66,-0.02,-0.05,-0.14,0.0,quiet
0.15,0.2,9.62,-0.02,-0.05,-0.15,0.0,quiet
0.12,0.17,9.66,-0.02,-0.05,-0.14,0.0,quiet
0.16,0.12,9.65,-0.02,-0.05,-0.14,0.0,quiet
0.2,0.11,9.65,-0.02,-0.05,-0.17,0.0,quiet
0.21,0.11,9.68,-0.01,-0.06,-0.21,0.0,quiet
0.19,0.12,9.64,-0.01,-0.06,-0.26,0.0,quiet
0.15,0.22,9.65,-0.01,-0.05,-0.25,0.0,quiet
0.06,0.25,9.64,-0.01,-0.05,-0.2,0.0,quiet
0.12,0.17,9.65,-0.02,-0.05,-0.17,0.0,quiet
0.22,0.18,9.66,-0.01,-0.06,-0.16,0.0,quiet
0.2,0.15,9.64,-0.01,-0.06,-0.18,0.0,quiet
0.18,0.12,9.64,-0.02,-0.05,-0.18,0.0,quiet
0.14,0.14,9.66,-0.02,-0.05,-0.21,0.0,quiet
0.1,0.2,9.66,-0.01,-0.05,-0.22,0.0,quiet
0.13,0.2,9.65,-0.01,-0.05,-0.2,0.0,quiet
0.13,0.21,9.65,-0.02,-0.05,-0.16,0.0,quiet
0.14,0.17,9.68,-0.02,-0.05,-0.16,0.0,quiet
0.16,0.17,9.65,-0.02,-0.05,-0.16,0.0,quiet
0.22,0.16,9.64,-0.02,-0.06,-0.16,0.0,quiet
0.15,0.17,9.65,-0.02,-0.05,-0.15,0.0,quiet
0.17,0.16,9.69,-0.01,-0.05,-0.16,0.0,quiet
0.27,0.07,9.64,-0.01,-0.05,-0.23,0.0,quiet
0.14,0.13,9.64,-0.02,-0.06,-0.27,0.0,quiet
0.05,0.28,9.65,-0.02,-0.05,-0.21,0.0,quiet
0.13,0.19,9.67,-0.02,-0.05,-0.16,0.0,quiet
0.2,0.14,9.67,-0.01,-0.05,-0.18,0.0,quiet
0.19,0.17,9.64,-0.01,-0.05,-0.23,0.0,quiet
0.12,0.14,9.68,-0.01,-0.05,-0.25,0.0,quiet
0.09,0.2,9.65,-0.01,-0.05,-0.22,0.0,quiet
0.13,0.22,9.67,-0.01,-0.05,-0.18,0.0,quiet
0.19,0.15,9.65,-0.01,-0.05,-0.18,0.0,quiet
0.19,0.12,9.66,-0.01,-0.05,-0.23,0.0,quiet
0.18,0.19,9.68,-0.01,-0.05,-0.25,0.0,quiet
0.17,0.22,9.66,-0.01,-0.06,-0.24,0.0,quiet
0.17,0.15,9.65,-0.01,-0.05,-0.23,0.0,quiet
0.19,0.06,9.64,-0.02,-0.05,-0.26,0.0,quiet
0.07,0.24,9.64,-0.02,-0.05,-0.22,0.0,quiet
0.2,0.18,9.69,-0.01,-0.05,-0.19,0.0,quiet
0.25,0.15,9.66,-0.01,-0.05,-0.21,0.0,quiet
0.14,0.18,9.64,-0.01,-0.05,-0.23,0.0,quiet
0.14,0.17,9.64,-0.02,-0.05,-0.21,0.0,quiet
0.1,0.2,9.68,-0.01,-0.05,-0.16,0.0,quiet
0.12,0.21,9.67,-0.01,-0.05,-0.13,0.0,quiet
0.19,0.17,9.67,-0.01,-0.05,-0.14,0.0,quiet
0.16,0.19,9.65,-0.02,-0.05,-0.12,0.0,quiet
0.17,0.16,9.69,-0.02,-0.05,-0.13,0.0,quiet
0.12,0.19,9.67,-0.01,-0.05,-0.13,0.0,quiet
0.2,0.12,9.66,-0.02,-0.05,-0.12,0.0,quiet
0.2,0.14,9.68,-0.02,-0.05,-0.15,0.0,quiet
0.16,0.16,9.66,-0.02,-0.05,-0.15,0.0,quiet
0.14,0.18,9.69,-0.02,-0.05,-0.13,0.0,quiet
0.18,0.16,9.67,-0.02,-0.05,-0.13,0.0,quiet
0.18,0.14,9.67,-0.02,-0.05,-0.15,0.0,quiet
0.15,0.19,9.66,-0.02,-0.05,-0.14,0.0,quiet
0.14,0.16,9.65,-0.02,-0.05,-0.12,0.0,quiet
0.19,0.18,9.65,-0.02,-0.06,-0.12,0.0,quiet
0.18,0.21,9.63,-0.01,-0.05,-0.12,0.0,quiet
0.14,0.19,9.66,-0.02,-0.05,-0.12,0.0,quiet
0.1,0.16,9.64,-0.02,-0.05,-0.1,0.0,quiet
0.13,0.15,9.64,-0.02,-0.05,-0.08,0.0,quiet
0.21,0.24,9.67,-0.01,-0.06,-0.08,0.0,quiet
0.19,0.16,9.63,-0.01,-0.06,-0.1,0.0,quiet
0.2,0.15,9.63,-0.01,-0.06,-0.1,0.0,quiet
0.24,0.1,9.65,-0.02,-0.05,-0.14,0.0,quiet
0.16,0.17,9.67,-0.02,-0.05,-0.16,0.0,quiet
0.13,0.17,9.69,-0.02,-0.05,-0.13,0.0,quiet
0.16,0.17,9.65,-0.02,-0.05,-0.11,0.0,quiet
0.15,0.16,9.63,-0.02,-0.05,-0.12,0.0,quiet
0.0,0.33,9.64,-0.02,-0.05,-0.07,0.0,quiet
0.27,0.08,9.67,-0.02,-0.05,-0.06,0.0,quiet
0.17,0.15,9.66,-0.02,-0.05,-0.08,0.0,quiet
0.16,0.19,9.67,-0.02,-0.05,-0.09,0.0,quiet
0.15,0.2,9.67,-0.02,-0.05,-0.11,0.0,quiet
0.12,0.15,9.66,-0.02,-0.05,-0.12,0.0,quiet
0.14,0.13,9.63,-0.02,-0.05,-0.12,0.0,quiet
0.16,0.11,9.65,-0.02,-0.05,-0.14,0.0,quiet
0.19,0.18,9.66,-0.01,-0.05,-0.14,0.0,quiet
0.17,0.17,9.67,-0.01,-0.05,-0.14,0.0,quiet
0.19,0.09,9.66,-0.01,-0.06,-0.15,0.0,quiet
0.17,0.08,9.65,-0.02,-0.05,-0.18,0.0,quiet
0.21,0.18,9.67,-0.01,-0.05,-0.19,0.0,quiet
0.21,0.17,9.66,-0.01,-0.05,-0.18,0.0,quiet
0.23,0.14,9.64,-0.01,-0.05,-0.19,0.0,quiet
0.22,0.12,9.64,-0.02,-0.05,-0.22,0.0,quiet
0.15,0.19,9.65,-0.02,-0.05,-0.21,0.0,quiet
0.11,0.27,9.65,-0.02,-0.05,-0.17,0.0,quiet
0.25,0.1,9.68,-0.01,-0.06,-0.14,0.0,quiet
0.18,0.17,9.66,-0.01,-0.06,-0.16,0.0,quiet
0.11,0.21,9.69,-0.02,-0.05,-0.13,0.0,quiet
0.23,0.16,9.67,-0.02,-0.05,-0.14,0.0,quiet
0.13,0.22,9.64,-0.02,-0.05,-0.17,0.0,quiet
0.15,0.15,9.62,-0.02,-0.05,-0.14,0.0,quiet
0.17,0.13,9.67,-0.01,-0.05,-0.14,0.0,quiet
0.25,0.1,9.65,-0.01,-0.06,-0.15,0.0,quiet
0.14,0.28,9.61,-0.02,-0.05,-0.17,0.0,quiet
0.19,0.17,9.64,-0.02,-0.05,-0.14,0.0,quiet
0.17,0.12,9.69,-0.01,-0.05,-0.16,0.0,quiet
0.16,0.12,9.67,-0.01,-0.05,-0.16,0.0,quiet
0.17,0.21,9.67,-0.02,-0.05,-0.17,0.0,quiet
0.2,0.15,9.65,-0.01,-0.06,-0.16,0.0,quiet
0.17,0.14,9.64,-0.01,-0.06,-0.17,0.0,quiet
0.14,0.14,9.64,-0.01,-0.05,-0.16,0.0,quiet
0.17,0.18,9.68,-0.02,-0.05,-0.15,0.0,quiet
0.17,0.17,9.63,-0.02,-0.05,-0.16,0.0,quiet
0.16,0.17,9.62,-0.02,-0.05,-0.16,0.0,quiet
0.16,0.17,9.64,-0.01,-0.05,-0.15,0.0,quiet
0.14,0.14,9.66,-0.02,-0.05,-0.14,0.0,quiet
0.12,0.18,9.69,-0.02,-0.05,-0.14,0.0,quiet
0.18,0.14,9.68,-0.04,-0.06,-0.13,0.0,quiet
0.16,0.12,9.68,-0.05,-0.06,-0.14,0.0,quiet
0.16,0.14,9.65,-0.05,-0.06,-0.13,0.0,quiet
0.15,0.07,9.64,-0.05,-0.06,-0.12,0.0,quiet
-0.09,-0.47,9.31,0.07,-0.04,-0.14,0.0,quiet
-0.11,0.05,9.84,0.03,-0.05,-0.19,0.0,quiet
0.21,0.27,9.7,-0.0,-0.07,-0.17,0.0,quiet
0.22,0.18,9.63,-0.01,-0.07,-0.15,0.0,quiet
0.27,0.18,9.6,-0.01,-0.07,-0.14,0.0,quiet
0.26,0.07,9.62,-0.01,-0.06,-0.15,0.0,quiet
0.21,0.12,9.64,-0.01,-0.05,-0.12,0.0,quiet
0.15,0.23,9.68,-0.02,-0.05,-0.16,0.0,quiet
0.14,0.05,9.69,-0.02,-0.05,-0.12,0.0,quiet
0.17,0.11,9.61,-0.02,-0.06,-0.16,0.0,quiet
0.21,0.21,9.62,-0.01,-0.06,-0.17,0.0,quiet
0.21,0.23,9.63,-0.01,-0.06,-0.16,0.0,quiet
0.18,0.16,9.68,-0.01,-0.06,-0.14,0.0,quiet
0.18,0.16,9.68,-0.01,-0.06,-0.14,0.0,quiet
0.18,0.22,9.67,0.0,-0.06,-0.14,0.0,quiet
0.17,0.24,9.65,-0.0,-0.06,-0.12,0.0,quiet
0.18,0.2,9.67,-0.01,-0.06,-0.12,0.0,quiet
0.17,0.25,9.66,-0.01,-0.06,-0.11,0.0,quiet
0.17,0.11,9.67,-0.01,-0.05,-0.1,0.0,quiet
0.17,0.03,9.64,-0.02,-0.05,-0.14,0.0,quiet
0.13,0.13,9.69,-0.02,-0.05,-0.16,0.0,quiet
0.24,0.22,9.66,-0.02,-0.06,-0.17,0.0,quiet
0.22,0.19,9.66,-0.02,-0.05,-0.16,0.0,quiet
0.12,0.19,9.62,-0.0,-0.06,-0.15,0.0,quiet
0.16,0.14,9.66,-0.01,-0.05,-0.16,0.0,quiet
0.08,0.06,9.65,-0.01,-0.05,-0.23,0.0,quiet
0.16,0.23,9.67,-0.02,-0.05,-0.26,0.0,quiet
0.18,0.19,9.65,-0.02,-0.05,-0.25,0.0,quiet
0.16,0.08,9.64,-0.03,-0.05,-0.25,0.0,quiet
0.21,0.22,9.65,-0.0,-0.06,-0.21,0.0,quiet
0.24,0.23,9.65,-0.0,-0.06,-0.18,0.0,quiet
0.18,0.23,9.63,-0.01,-0.05,-0.16,0.0,quiet
0.18,0.2,9.65,-0.01,-0.05,-0.15,0.0,quiet
0.18,0.21,9.66,-0.0,-0.06,-0.14,0.0,quiet
0.18,0.28,9.64,-0.01,-0.06,-0.12,0.0,quiet
0.19,0.18,9.67,-0.02,-0.05,-0.11,0.0,quiet
0.17,0.22,9.64,-0.02,-0.05,-0.1,0.0,quiet
0.17,0.18,9.67,-0.02,-0.05,-0.11,0.0,quiet
0.13,0.11,9.65,-0.02,-0.05,-0.13,0.0,quiet
0.2,0.19,9.65,-0.02,-0.05,-0.12,0.0,quiet
0.17,0.13,9.65,-0.02,-0.05,-0.14,0.0,quiet
0.15,0.18,9.66,-0.02,-0.05,-0.13,0.0,quiet
0.18,0.14,9.65,-0.02,-0.05,-0.13,0.0,quiet
0.17,0.19,9.64,-0.02,-0.05,-0.13,0.0,quiet
0.19,0.22,9.64,-0.02,-0.05,-0.12,0.0,quiet
0.23,0.24,9.66,-0.02,-0.05,-0.14,0.0,quiet
0.17,0.11,9.69,-0.02,-0.05,-0.16,0.0,quiet
0.16,0.17,9.65,-0.01,-0.06,-0.16,0.0,quiet
0.16,0.15,9.64,-0.0,-0.06,-0.17,0.0,quiet
0.23,0.17,9.64,-0.01,-0.05,-0.2,0.0,quiet
0.18,0.09,9.67,-0.01,-0.05,-0.22,0.0,quiet
0.16,0.18,9.65,-0.01,-0.05,-0.2,0.0,quiet
0.18,0.19,9.69,-0.01,-0.05,-0.14,0.0,quiet
0.22,0.1,9.66,-0.02,-0.05,-0.17,0.0,quiet
0.14,0.22,9.66,-0.01,-0.05,-0.17,0.0,quiet
0.19,0.15,9.68,-0.01,-0.05,-0.15,0.0,quiet
0.18,0.07,9.67,-0.01,-0.05,-0.17,0.0,quiet
0.17,0.19,9.65,-0.01,-0.05,-0.18,0.0,quiet
0.17,0.18,9.65,-0.02,-0.05,-0.17,0.0,quiet
0.18,0.28,9.64,-0.02,-0.05,-0.15,0.0,quiet
0.16,0.16,9.66,-0.02,-0.05,-0.15,0.0,quiet
0.17,0.21,9.67,-0.02,-0.05,-0.14,0.0,quiet
0.17,0.15,9.68,-0.02,-0.05,-0.14,0.0,quiet
0.18,0.23,9.66,-0.02,-0.05,-0.14,0.0,quiet
0.2,0.19,9.67,-0.02,-0.05,-0.12,0.0,quiet
0.19,0.07,9.64,-0.02,-0.05,-0.12,0.0,quiet
0.16,0.16,9.65,-0.02,-0.05,-0.13,0.0,quiet
0.17,0.21,9.65,-0.02,-0.05,-0.12,0.0,quiet
0.18,0.13,9.67,-0.02,-0.05,-0.12,0.0,quiet
0.18,0.23,9.63,-0.02,-0.05,-0.11,0.0,quiet
0.21,0.22,9.66,-0.01,-0.05,-0.1,0.0,quiet
0.2,0.13,9.64,-0.01,-0.05,-0.1,0.0,quiet
0.19,0.12,9.64,-0.01,-0.05,-0.12,0.0,quiet
0.18,0.16,9.64,-0.02,-0.05,-0.14,0.0,quiet
0.18,0.21,9.66,-0.01,-0.05,-0.13,0.0,quiet
0.19,0.22,9.67,-0.01,-0.05,-0.11,0.0,quiet
0.2,0.2,9.64,-0.01,-0.05,-0.12,0.0,quiet
0.2,0.2,9.63,-0.02,-0.05,-0.13,0.0,quiet
0.14,0.18,9.65,-0.02,-0.05,-0.14,0.0,quiet
0.17,0.11,9.69,-0.02,-0.05,-0.12,0.0,quiet
0.19,0.11,9.65,-0.03,-0.05,-0.15,0.0,quiet
0.18,0.11,9.65,-0.02,-0.05,-0.16,0.0,quiet
0.18,0.2,9.65,-0.02,-0.05,-0.15,0.0,quiet
0.21,0.26,9.65,-0.01,-0.05,-0.14,0.0,quiet
0.22,0.09,9.67,-0.01,-0.05,-0.15,0.0,quiet
0.16,0.03,9.67,-0.03,-0.05,-0.18,0.0,quiet
0.13,0.06,9.68,-0.04,-0.05,-0.2,0.0,quiet
0.18,0.23,9.67,-0.02,-0.05,-0.19,0.0,quiet
0.18,0.13,9.67,-0.01,-0.05,-0.2,0.0,quiet
0.21,0.11,9.68,-0.02,-0.05,-0.2,0.0,quiet
0.17,0.02,9.66,-0.01,-0.05,-0.25,0.0,quiet
0.2,0.25,9.63,-0.01,-0.05,-0.25,0.0,quiet
0.19,0.34,9.62,-0.01,-0.05,-0.21,0.0,quiet
0.15,0.16,9.67,-0.01,-0.05,-0.18,0.0,quiet
0.18,0.18,9.68,-0.01,-0.05,-0.19,0.0,quiet
0.18,0.24,9.66,-0.01,-0.05,-0.17,0.0,quiet
0.17,0.18,9.67,-0.01,-0.05,-0.17,0.0,quiet
0.15,0.09,9.65,-0.02,-0.05,-0.2,0.0,quiet
0.14,0.11,9.68,-0.01,-0.05,-0.21,0.0,quiet
0.21,0.17,9.68,-0.01,-0.05,-0.19,0.0,quiet
0.23,0.24,9.65,-0.01,-0.05,-0.18,0.0,quiet
0.22,0.25,9.68,-0.01,-0.05,-0.15,0.0,quiet
0.17,0.22,9.64,-0.01,-0.06,-0.14,0.0,quiet
0.2,0.15,9.64,-0.02,-0.06,-0.15,0.0,quiet
0.15,0.14,9.62,-0.01,-0.05,-0.13,0.0,quiet
0.19,0.17,9.65,-0.02,-0.05,-0.12,0.0,quiet
0.24,0.19,9.65,-0.02,-0.05,-0.1,0.0,quiet
0.2,-0.84,9.71,-0.01,-0.06,-0.13,0.0,quiet
0.24,0.32,9.68,-0.01,-0.05,-0.27,0.0,quiet
0.21,0.12,9.67,-0.02,-0.05,-0.21,0.0,quiet
0.18,0.08,9.63,-0.02,-0.05,-0.22,0.0,quiet
0.19,0.14,9.65,-0.02,-0.05,-0.24,0.0,quiet
0.16,0.24,9.65,-0.02,-0.05,-0.2,0.0,quiet
0.21,0.21,9.63,-0.02,-0.05,-0.18,0.0,quiet
0.18,0.18,9.65,-0.02,-0.05,-0.16,0.0,quiet
0.15,0.17,9.67,-0.02,-0.05,-0.17,0.0,quiet
0.17,0.19,9.67,-0.02,-0.05,-0.15,0.0,quiet
0.18,0.11,9.65,-0.02,-0.05,-0.14,0.0,quiet
0.19,0.11,9.64,-0.02,-0.05,-0.19,0.0,quiet
0.19,0.21,9.68,-0.01,-0.05,-0.17,0.0,quiet
0.21,0.2,9.66,-0.01,-0.05,-0.14,0.0,quiet
0.17,0.18,9.64,-0.02,-0.05,-0.13,0.0,quiet
0.16,0.15,9.62,-0.01,-0.06,-0.14,0.0,quiet
0.15,0.16,9.68,-0.01,-0.05,-0.14,0.0,quiet
0.15,0.1,9.67,-0.01,-0.05,-0.12,0.0,quiet
0.17,0.15,9.69,-0.02,-0.05,-0.14,0.0,quiet
0.18,0.17,9.68,-0.02,-0.05,-0.18,0.0,quiet
0.17,0.11,9.67,-0.01,-0.05,-0.19,0.0,quiet
0.18,0.16,9.66,-0.02,-0.05,-0.18,0.0,quiet
0.2,0.14,9.66,-0.02,-0.05,-0.18,0.0,quiet
0.22,0.13,9.66,-0.02,-0.05,-0.2,0.0,quiet
0.22,0.2,9.68,-0.02,-0.05,-0.2,0.0,quiet
0.15,0.11,9.66,-0.02,-0.05,-0.19,0.0,quiet
0.17,0.14,9.67,-0.02,-0.05,-0.17,0.0,quiet
0.18,0.16,9.65,-0.02,-0.05,-0.18,0.0,quiet
0.21,0.21,9.66,-0.02,-0.05,-0.15,0.0,quiet
0.18,0.14,9.66,-0.02,-0.05,-0.14,0.0,quiet
0.17,0.07,9.65,-0.02,-0.05,-0.14,0.0,quiet
0.17,0.16,9.65,-0.01,-0.05,-0.16,0.0,quiet
0.17,0.21,9.67,-0.01,-0.06,-0.18,0.0,quiet
0.16,0.13,9.67,-0.01,-0.06,-0.19,0.0,quiet
0.16,0.08,9.63,-0.01,-0.06,-0.21,0.0,quiet
0.21,0.07,9.66,-0.02,-0.05,-0.2,0.0,quiet
0.19,0.16,9.64,-0.02,-0.05,-0.18,0.0,quiet
0.23,0.2,9.67,-0.02,-0.05,-0.15,0.0,quiet
0.18,0.13,9.66,-0.02,-0.05,-0.14,0.0,quiet
0.15,0.08,9.67,-0.02,-0.05,-0.16,0.0,quiet
0.16,0.05,9.63,-0.01,-0.05,-0.18,0.0,quiet
0.23,0.13,9.65,-0.01,-0.05,-0.19,0.0,quiet
0.21,0.04,9.64,-0.01,-0.05,-0.2,0.0,quiet
0.19,0.11,9.64,-0.01,-0.05,-0.22,0.0,quiet
0.19,0.19,9.67,-0.01,-0.05,-0.19,0.0,quiet
0.18,0.22,9.64,-0.02,-0.05,-0.15,0.0,quiet
0.18,0.24,9.67,-0.02,-0.05,-0.13,0.0,quiet
0.16,0.18,9.62,-0.01,-0.05,-0.14,0.0,quiet
0.16,0.15,9.64,-0.01,-0.05,-0.16,0.0,quiet
0.14,0.05,9.66,-0.01,-0.05,-0.19,0.0,quiet
0.14,0.05,9.66,-0.01,-0.05,-0.24,0.0,quiet
0.11,0.04,9.66,-0.01,-0.05,-0.26,0.0,quiet
0.21,0.21,9.64,-0.01,-0.05,-0.24,0.0,quiet
0.23,0.17,9.65,-0.01,-0.05,-0.2,0.0,quiet
0.16,0.0,9.66,-0.02,-0.05,-0.2,0.0,quiet
0.17,0.14,9.64,-0.02,-0.05,-0.21,0.0,quiet
0.21,0.23,9.65,-0.02,-0.05,-0.19,0.0,quiet
0.23,0.16,9.66,-0.01,-0.05,-0.15,0.0,quiet
0.2,0.1,9.63,-0.02,-0.05,-0.14,0.0,quiet
0.15,0.14,9.67,-0.02,-0.05,-0.09,0.0,quiet
0.18,0.1,9.66,-0.02,-0.06,-0.14,0.0,quiet
0.21,0.21,9.66,-0.01,-0.06,-0.18,0.0,quiet
0.21,0.2,9.68,-0.01,-0.06,-0.21,0.0,quiet
0.23,0.26,9.64,-0.01,-0.06,-0.21,0.0,quiet
0.22,0.19,9.65,-0.01,-0.05,-0.19,0.0,quiet
0.19,0.07,9.65,-0.01,-0.05,-0.21,0.0,quiet
0.18,0.11,9.66,-0.01,-0.05,-0.21,0.0,quiet
0.21,0.05,9.67,-0.01,-0.06,-0.22,0.0,quiet
0.17,0.07,9.64,-0.0,-0.06,-0.21,0.0,quiet
0.21,0.19,9.64,-0.0,-0.06,-0.19,0.0,quiet
0.16,0.02,9.65,-0.0,-0.05,-0.21,0.0,quiet
0.23,0.1,9.67,-0.01,-0.05,-0.23,0.0,quiet
0.18,0.19,9.64,0.0,-0.05,-0.27,0.0,quiet
0.21,0.11,9.68,-0.0,-0.05,-0.27,0.0,quiet
0.16,0.21,9.64,-0.0,-0.05,-0.27,0.0,quiet
0.15,0.09,9.64,-0.01,-0.05,-0.26,0.0,quiet
0.14,0.17,9.66,-0.01,-0.06,-0.28,0.0,quiet
0.13,0.21,9.64,-0.01,-0.05,-0.32,0.0,quiet
0.13,0.19,9.65,-0.01,-0.05,-0.33,0.0,quiet
0.08,0.22,9.67,-0.0,-0.05,-0.33,0.0,quiet
0.18,0.11,9.64,-0.01,-0.05,-0.35,0.0,quiet
0.14,0.15,9.65,-0.01,-0.05,-0.35,0.0,quiet
0.18,0.12,9.67,-0.01,-0.05,-0.36,0.0,quiet
0.15,0.2,9.67,0.0,-0.05,-0.36,0.0,quiet
0.22,0.3,9.61,0.0,-0.06,-0.36,0.0,quiet
0.2,0.33,9.64,-0.01,-0.05,-0.32,0.0,quiet
0.21,0.27,9.66,-0.01,-0.05,-0.28,0.0,quiet
0.25,0.23,9.66,-0.01,-0.05,-0.23,0.0,quiet
0.2,0.2,9.67,-0.02,-0.05,-0.19,0.0,quiet
0.17,0.07,9.64,-0.01,-0.06,-0.19,0.0,quiet
0.21,0.23,9.62,-0.02,-0.05,-0.2,0.0,quiet
0.22,0.12,9.64,-0.02,-0.05,-0.19,0.0,quiet
0.2,0.24,9.67,-0.01,-0.05,-0.19,0.0,quiet
0.2,0.23,9.7,-0.01,-0.05,-0.16,0.0,quiet
0.23,0.18,9.68,-0.01,-0.05,-0.16,0.0,quiet
0.19,0.11,9.67,-0.01,-0.05,-0.17,0.0,quiet
